link,year,name,city,state,zip_code,us_news_rank,us_news_category,in_state_tuition,out_state_tuition,room_and_board,enrollment,app_deadline,public_status,coed_status,year_founded,religious_affiliation,calendar,setting,endowment,med_alum_start_salary,selectivity,acceptance_rate,student_faculty_ratio,four_yr_grad_rate,undergrad_pop,sports_division,men_greek_pct,women_greek_pct,on_campus_crimes,on_campus_pct,first_gen_pct,male_pct,female_pct
https://www.usnews.com/best-colleges/the-masters-university-and-seminary-1220,2021,The Master's University and Seminary,Santa Clarita,CA,91321,52,Regional Universities West,28740,28740,11500,2161,rolling,Private,Coed,1927,Other,Semester,Suburban,$35.4 million,47700,More selective,67,12:1,48,1361,NAIA,NA,NA,NA,75,23,52,48
https://www.usnews.com/best-colleges/northwest-university-3783,2021,Northwest University,Kirkland,WA,98033,52,Regional Universities West,33980,33980,9420,1339,Aug. 1,Private,Coed,1934, Assemblies of God Church,Semester,Suburban,$9.0 million,51700,Selective,93,8:1,50,947,NAIA,NA,NA,3,NA,36,67,33
https://www.usnews.com/best-colleges/vanguard-university-of-southern-california-1293,2021,Vanguard University of Southern California,Costa Mesa,CA,92626,52,Regional Universities West,36550,36550,12222,2175,Aug. 1,Private,Coed,1920, Assemblies of God Church,Semester,Suburban,$7.1 million +,45000,Selective,49,15:1,51,1869,NAIA,0,1,4,59,36,67,33
https://www.usnews.com/best-colleges/rocky-mountain-college-2534,2021,Rocky Mountain College,Billings,MT,59102,57,Regional Universities West,30586,30586,8596,1000,rolling,Private,Coed,1878,Presbyterian Church (USA),Semester,Suburban,$32.1 million,46100,Selective,59,10:1,31,850,NAIA,NA,NA,1,53,32,51,49
https://www.usnews.com/best-colleges/california-state-university-dominguez-hills-1141,2021,California State University--Dominguez Hills,Carson,CA,90747,58,Regional Universities West,8140,17644,13984,17977,rolling,Public,Coed,1960,None,Semester,Suburban,$12.5 million +,46500,Less selective,79,26:1,10,15315,NCAA II,1,1,14,4,59,62,38
https://www.usnews.com/best-colleges/texas-am-international-9651,2021,Texas A&M International University,Laredo,TX,78041,58,Regional Universities West,9254,21524,8809,8305,Aug. 1,Public,Coed,1970,None,Semester,City,$41.7 million +,40900,Selective,62,24:1,26,7220,NCAA II,1,1,26,9,49,61,39
https://www.usnews.com/best-colleges/cal-state-san-marcos-30113,2021,California State University--San Marcos,San Marcos,CA,92096,60,Regional Universities West,7712,17216,13150,14519,Nov. 30,Public,Coed,1989,None,Semester,Suburban,$26.3 million,49900,Selective,62,26:1,15,13879,NCAA II,NA,NA,7,NA,48,61,39
https://www.usnews.com/best-colleges/university-of-north-texas-dallas-666992,2021,University of North Texas--Dallas,Dallas,TX,75241,60,Regional Universities West,9140,21811,8948,NA,Aug. 10,Public,Coed,2010,None,Semester,Suburban,N/A,NA,Less selective,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA
https://www.usnews.com/best-colleges/hawaii-pacific-university-7279,2021,Hawaii Pacific University,Honolulu,HI,96813,62,Regional Universities West,27350,27350,19200,NA,Aug. 15,Private,Coed,1965,None,Semester,Urban,N/A,49400,Selective,NA,NA,NA,NA,NCAA II,NA,NA,14,NA,36,NA,NA
https://www.usnews.com/best-colleges/southern-utah-university-3678,2021,Southern Utah University,Cedar City,UT,84720,62,Regional Universities West,6770,20586,7520,11224,N/A,Public,Coed,1897,None,Semester,Rural,$29.9 million +,44000,Selective,78,20:1,27,10274,NCAA I,NA,NA,10,NA,32,55,45
https://www.usnews.com/best-colleges/holy-names-university-1183,2021,Holy Names University,Oakland,CA,94619,64,Regional Universities West,40904,40904,13994,966,rolling,Private,Coed,1868,Roman Catholic,Semester,Urban,$54.2 million,50500,Least selective,63,8:1,34,629,NCAA II,NA,NA,NA,NA,47,65,35
https://www.usnews.com/best-colleges/houston-baptist-3576,2021,Houston Baptist University,Houston,TX,77074,64,Regional Universities West,34500,34500,9130,3741,rolling,Private,Coed,1960, Baptist,Semester,Urban,$105.6 million +,44900,Selective,70,14:1,30,2632,NCAA I,3,8,10,34,36,66,34
https://www.usnews.com/best-colleges/notre-dame-de-namur-university-1179,2021,Notre Dame de Namur University,Belmont,CA,94002,64,Regional Universities West,36596,36596,14766,NA,rolling,Private,Coed,1851,Roman Catholic,Semester,Suburban,N/A,52600,Less selective,NA,NA,NA,NA,NCAA II,NA,NA,3,NA,46,NA,NA
https://www.usnews.com/best-colleges/tarleton-3631,2021,Tarleton State University,Stephenville,TX,76402,64,Regional Universities West,10334,21717,10712,13176,Aug. 1,Public,Coed,1899,None,Semester,Rural,$44.7 million +,45700,Selective,56,22:1,0,11350,NCAA II,NA,NA,28,32,42,62,38
https://www.usnews.com/best-colleges/colorado-christian-university-9401,2021,Colorado Christian University,Lakewood,CO,80226,68,Regional Universities West,34750,34750,11694,7587,N/A,Private,Coed,1914,Interdenominational,Semester,Suburban,N/A,45400,Selective,63,13:1,46,6539,NCAA II,0,0,NA,NA,45,70,30
https://www.usnews.com/best-colleges/la-sierra-university-1215,2021,La Sierra University,Riverside,CA,92515,68,Regional Universities West,35208,35208,8790,2159,July 15,Private,Coed,1922,Seventh Day Adventist,Quarter,City,$96.2 million +,48200,Selective,55,12:1,25,1746,NAIA,0,0,3,36,40,61,39
https://www.usnews.com/best-colleges/lubbock-christian-3586,2021,Lubbock Christian University,Lubbock,TX,79407,68,Regional Universities West,23330,23330,6790,1770,June 1,Private,Coed,1957,Churches of Christ,Semester,City,$21.1 million +,45500,Selective,91,14:1,33,1473,NCAA II,16,19,5,36,36,60,40
https://www.usnews.com/best-colleges/southern-nazarene-university-3149,2021,Southern Nazarene University,Bethany,OK,73008,68,Regional Universities West,26000,26000,8800,2236,Aug. 6,Private,Coed,1899,Church of the Nazarene,Semester,Suburban,$45.7 million,45700,Selective,82,13:1,55,1615,NCAA II,0,0,1,51,38,52,48
https://www.usnews.com/best-colleges/university-of-central-oklahoma-3152,2021,University of Central Oklahoma,Edmond,OK,73034,68,Regional Universities West,7753,18640,7750,14811,rolling,Public,Coed,1890,None,Semester,Suburban,$39.3 million +,43600,Selective,77,17:1,13,13331,NCAA II,NA,NA,13,NA,37,60,40
https://www.usnews.com/best-colleges/utpb-9930,2021,University of Texas of the Permian Basin,Odessa,TX,79762,68,Regional Universities West,10044,11094,11099,5283,Aug. 26,Public,Coed,1973,None,Semester,City,$49.3 million,51600,Selective,78,19:1,26,4347,NCAA II,NA,NA,14,NA,46,56,44
https://www.usnews.com/best-colleges/western-oregon-university-3209,2021,Western Oregon University,Monmouth,OR,97361,68,Regional Universities West,10194,29004,10802,4929,rolling,Public,Coed,1856,None,Quarter,Rural,$17.7 million,41900,Less selective,85,13:1,24,4426,NCAA II,1,1,NA,25,42,64,36
https://www.usnews.com/best-colleges/midwestern-state-3592,2021,Midwestern State University,Wichita Falls,TX,76308,75,Regional Universities West,9581,11531,9504,5969,Aug. 1,Public,Coed,1922,None,Semester,City,$25.5 million,50600,Selective,79,17:1,21,5226,NCAA II,7,7,17,31,38,62,38
https://www.usnews.com/best-colleges/southern-oregon-university-3219,2021,Southern Oregon University,Ashland,OR,97520,75,Regional Universities West,10479,26814,14589,6005,rolling,Public,Coed,1926,None,Quarter,City,$33.8 million +,44000,Less selective,78,24:1,25,5011,NAIA,NA,NA,10,17,40,60,40
https://www.usnews.com/best-colleges/university-of-alaska-anchorage-11462,2021,University of Alaska--Anchorage,Anchorage,AK,99508,75,Regional Universities West,8418,25398,12662,12821,July 15,Public,Coed,1954,None,Semester,Urban,N/A,55700,Selective,83,11:1,12,12202,NCAA II,NA,NA,26,NA,39,57,43
https://www.usnews.com/best-colleges/walla-walla-university-3799,2021,Walla Walla University,College Place,WA,99324,75,Regional Universities West,28881,28881,7680,NA,rolling,Private,Coed,1892,Seventh Day Adventist,Quarter,Rural,$29.6 million +,53400,Selective,NA,NA,NA,NA,NAIA,NA,NA,3,NA,17,NA,NA
https://www.usnews.com/best-colleges/western-colorado-university-1372,2021,Western Colorado University,Gunnison,CO,81231,75,Regional Universities West,10437,21909,9704,3493,rolling,Public,Coed,1901,None,Semester,Rural,$17.5 million,44400,Selective,84,18:1,28,3040,NCAA II,NA,NA,4,57,25,58,42
https://www.usnews.com/best-colleges/california-state-university-east-bay-1138,2021,California State University--East Bay,Hayward,CA,94542,80,Regional Universities West,6984,18864,14558,14705,Nov. 30,Public,Coed,1957,None,Semester,City,N/A,54800,Less selective,76,23:1,13,12607,NCAA II,NA,NA,29,NA,51,60,40
https://www.usnews.com/best-colleges/texas-am-texarkana-31703,2021,Texas A&M University--Texarkana,Texarkana,TX,75503,80,Regional Universities West,7458,8358,8621,2074,rolling,Public,NA,1971,None,Semester,Rural,$7.5 million +,36900,Selective,94,12:1,26,1723,NAIA,NA,NA,NA,16,48,62,38
https://www.usnews.com/best-colleges/northwest-christian-3208,2021,Bushnell University,Eugene,OR,97401,82,Regional Universities West,32320,32320,10050,805,rolling,Private,Coed,1895, Christian Church (Disciples of Christ),Semester,City,$15.0 million,43900,Selective,NA,NA,0,592,NAIA,NA,NA,NA,NA,35,62,38
https://www.usnews.com/best-colleges/west-texas-am-3665,2021,West Texas A&M University,Canyon,TX,79016,83,Regional Universities West,9040,10672,8515,9970,Aug. 1,Public,Coed,1910,None,Semester,Suburban,$91.1 million +,45800,Selective,69,18:1,29,7355,NCAA II,4,5,12,28,39,58,42
https://www.usnews.com/best-colleges/hope-international-university-1252,2021,Hope International University,Fullerton,CA,92831,84,Regional Universities West,34450,34450,11050,1152,rolling,Private,Coed,1928,Christian Churches and Churches of Christ,4-1-4,Suburban,$8.6 million,41500,Selective,37,13:1,38,651,NAIA,NA,NA,1,48,39,54,46
https://www.usnews.com/best-colleges/southwestern-oklahoma-state-3181,2021,Southwestern Oklahoma State University,Weatherford,OK,73096,84,Regional Universities West,7695,14235,6030,4931,rolling,Public,Coed,1901,None,Semester,Rural,$25.1 million +,48600,Selective,91,18:1,17,4090,NCAA II,1,3,NA,26,41,61,39
https://www.usnews.com/best-colleges/university-of-guam-3935,2021,University of Guam,Mangilao,GU,96923,84,Regional Universities West,5846,10886,3868,3563,June 1,Public,Coed,1952,None,Semester,Suburban,$26.8 million +,45600,Less selective,90,16:1,12,3215,N/A,0,0,NA,5,46,56,44
https://www.usnews.com/best-colleges/weber-state-university-3680,2021,Weber State University,Ogden,UT,84408,84,Regional Universities West,7103,17286,8400,29644,Aug. 31,Public,Coed,1889,None,Semester,Suburban,$158.6 million,54000,Selective,89,21:1,12,28843,NCAA I,NA,NA,17,NA,37,57,43
https://www.usnews.com/best-colleges/alaska-pacific-university-1061,2021,Alaska Pacific University,Anchorage,AK,99508,88,Regional Universities West,20760,20760,8400,529,Aug. 15,Private,Coed,1959,None,Semester,City,$74.7 million +,46900,Less selective,89,7:1,NA,337,N/A,NA,NA,1,NA,NA,72,28
https://www.usnews.com/best-colleges/eastern-oregon-university-3193,2021,Eastern Oregon University,La Grande,OR,97850,88,Regional Universities West,9405,22509,10150,3067,Sept. 1,Public,Coed,1929,None,Quarter,Rural,$1.1 million +,43000,Selective,98,17:1,17,2867,NAIA,NA,NA,5,6,46,59,41
https://www.usnews.com/best-colleges/university-of-alaska-southeast-1065,2021,University of Alaska--Southeast,Juneau,AK,99801,88,Regional Universities West,6696,20832,9200,2150,Aug. 15,Public,Coed,1983,None,Semester,Rural,N/A,52000,Less selective,61,9:1,22,1886,N/A,0,0,7,15,40,67,33
https://www.usnews.com/best-colleges/angelo-state-university-3541,2021,Angelo State University,San Angelo,TX,76909,91,Regional Universities West,9011,21281,9360,10568,rolling,Public,Coed,1928,None,Semester,City,$185.4 million +,43200,Selective,77,20:1,28,9046,NCAA II,4,3,16,22,40,57,43
https://www.usnews.com/best-colleges/simpson-university-1291,2021,Simpson University,Redding,CA,96003,92,Regional Universities West,31910,31910,9380,NA,Aug. 1,Private,Coed,1921, Christ and Missionary Alliance Church,Semester,Suburban,N/A,41300,Selective,NA,NA,NA,NA,NAIA,NA,NA,NA,NA,38,NA,NA
https://www.usnews.com/best-colleges/colorado-state-university-pueblo-1365,2021,Colorado State University--Pueblo,Pueblo,CO,81001,93,Regional Universities West,10445,18643,10930,7081,Aug. 1,Public,Coed,1933,None,Semester,City,$22.5 million,48200,Selective,93,15:1,21,4310,NCAA II,1,2,4,19,41,53,47
https://www.usnews.com/best-colleges/northeastern-state-university-3161,2021,Northeastern State University,Tahlequah,OK,74464,93,Regional Universities West,6915,15315,8074,7496,rolling,Public,Coed,1846,None,Semester,Rural,$20.1 million,43400,Selective,99,19:1,13,6288,NCAA II,NA,NA,NA,19,42,62,38
https://www.usnews.com/best-colleges/academy-of-art-university-7531,2021,Academy of Art University,San Francisco,CA,94105,95124,Regional Universities West,30630,30630,18386,9826,rolling,Proprietary,Coed,1929,None,Semester,Urban,N/A,NA,Least selective,100,14:1,7,6694,NCAA II,NA,NA,NA,14,41,56,44
https://www.usnews.com/best-colleges/adams-state-university-1345,2021,Adams State University,Alamosa,CO,81102,95124,Regional Universities West,9440,20864,8760,NA,N/A,Public,NA,NA,None,N/A,N/A,N/A,43400,Less selective,NA,NA,NA,NA,NCAA II,NA,NA,NA,NA,42,NA,NA
https://www.usnews.com/best-colleges/cameron-university-3150,2021,Cameron University,Lawton,OK,73505,95124,Regional Universities West,6450,15870,5670,4142,rolling,Public,Coed,1908,None,Semester,City,$20.4 million,44000,Less selective,100,19:1,10,3816,NCAA II,3,1,NA,9,47,63,37
https://www.usnews.com/best-colleges/city-university-of-seattle-13022,2021,City University of Seattle,Seattle,WA,98121,95124,Regional Universities West,13120,13120,NA,NA,NA,Private,NA,1973,None,N/A,N/A,N/A,47700,Less selective,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
https://www.usnews.com/best-colleges/colorado-mesa-university-1358,2021,Colorado Mesa University,Grand Junction,CO,81501,95124,Regional Universities West,9306,23163,11168,9373,rolling,Public,Coed,1925,None,Semester,City,$34.9 million,46000,Selective,78,20:1,22,9239,NCAA II,1,1,9,25,39,54,46
https://www.usnews.com/best-colleges/concordia-austin-3557,2021,Concordia University Texas,Austin,TX,78726,95124,Regional Universities West,32860,32860,11360,NA,Aug. 1,Private,Coed,1926,None,Semester,Suburban,N/A,47000,Less selective,NA,NA,NA,NA,NCAA III,NA,NA,7,NA,38,NA,NA
https://www.usnews.com/best-colleges/east-central-university-3154,2021,East Central University,Ada,OK,74820,95124,Regional Universities West,7052,16412,6848,3613,rolling,Public,Coed,1909,None,Semester,Rural,$33.6 million +,42900,Selective,59,16:1,NA,2981,NCAA II,3,3,NA,35,46,59,41
https://www.usnews.com/best-colleges/eastern-new-mexico-university-2651,2021,Eastern New Mexico University,Portales,NM,88130,95124,Regional Universities West,6450,8448,7300,NA,rolling,Public,Coed,1934,None,Semester,Rural,N/A,45600,Less selective,NA,NA,NA,NA,NCAA II,NA,NA,15,NA,46,NA,NA
https://www.usnews.com/best-colleges/heritage-university-3777,2021,Heritage University,Toppenish,WA,98948,95124,Regional Universities West,18029,18029,NA,NA,NA,Private,NA,NA,None,N/A,N/A,N/A,40100,Less selective,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA
https://www.usnews.com/best-colleges/langston-university-3157,2021,Langston University,Langston,OK,73050,95124,Regional Universities West,6421,13840,10446,NA,rolling,Public,Coed,1897,None,Semester,Rural,N/A,48900,Less selective,NA,NA,NA,NA,NAIA,NA,NA,NA,NA,36,NA,NA
https://www.usnews.com/best-colleges/metropolitan-state-university-of-denver-1360,2021,Metropolitan State University of Denver,Denver,CO,80217,95124,Regional Universities West,7666,20847,20080,1,NA,Public,Coed,1963,None,Semester,Urban,$15.4 million +,48700,Less selective,61,18:1,9,19194,NCAA II,NA,NA,35,NA,40,54,46
https://www.usnews.com/best-colleges/midamerica-christian-university-6942,2021,Mid-America Christian University,Oklahoma City,OK,73170,95124,Regional Universities West,18838,18838,8166,NA,N/A,Private,NA,NA,None,N/A,N/A,N/A,38900,Less selective,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
https://www.usnews.com/best-colleges/montana-state-billings-2530,2021,Montana State University--Billings,Billings,MT,59101,95124,Regional Universities West,5993,19186,7420,4416,rolling,Public,Coed,1927,None,Semester,Urban,$26.8 million +,41000,Less selective,100,14:1,11,4031,NCAA II,NA,NA,NA,9,38,64,36
https://www.usnews.com/best-colleges/naropa-university-21175,2021,Naropa University,Boulder,CO,80302,95124,Regional Universities West,33070,33070,10957,904,rolling,Private,Coed,1974,None,Semester,City,$8.3 million +,40700,Least selective,99,8:1,34,381,N/A,0,0,2,18,19,71,29
https://www.usnews.com/best-colleges/national-university-11460,2021,National University,La Jolla,CA,92037,95124,Regional Universities West,13320,13320,16669,NA,NA,Private,Coed,1971,None,Continuous,Urban,$780.8 million +,54200,Less selective,89,16:1,10,7356,N/A,NA,NA,NA,NA,44,55,45
https://www.usnews.com/best-colleges/new-mexico-highlands-university-2653,2021,New Mexico Highlands University,Las Vegas,NM,87701,95124,Regional Universities West,6278,10590,8126,2902,rolling,Public,Coed,1893,None,Semester,Rural,$7.0 million,39200,Less selective,65,NA,11,1797,N/A,NA,NA,10,26,45,62,38
https://www.usnews.com/best-colleges/northwestern-oklahoma-state-3163,2021,Northwestern Oklahoma State University,Alva,OK,73717,95124,Regional Universities West,8018,15136,5000,1971,rolling,Public,Coed,1897,None,Semester,Rural,$26.0 million +,41000,Selective,68,15:1,17,1768,NCAA II,NA,NA,2,NA,43,60,40
https://www.usnews.com/best-colleges/oklahoma-wesleyan-3151,2021,Oklahoma Wesleyan University,Bartlesville,OK,74006,95124,Regional Universities West,27996,27996,8470,NA,rolling,Private,Coed,1972,Wesleyan,Semester,Suburban,N/A,42800,Less selective,NA,NA,NA,NA,NAIA,NA,NA,NA,NA,41,NA,NA
https://www.usnews.com/best-colleges/prairie-view-am-university-3630,2021,Prairie View A&M University,Prairie View,TX,77446,95124,Regional Universities West,11099,26127,8979,8940,June 1,Public,Coed,1876,None,Semester,Rural,$84.3 million +,58300,Less selective,80,17:1,11,8109,NCAA I,NA,NA,NA,52,33,65,35
https://www.usnews.com/best-colleges/prescott-college-29022,2021,Prescott College,Prescott,AZ,86301,95124,Regional Universities West,32553,32553,9520,NA,Aug. 15,Private,Coed,1966,None,Semester,City,N/A,44500,Least selective,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA
https://www.usnews.com/best-colleges/sierra-nevada-university-9192,2021,Sierra Nevada University,Incline Village,NV,89451,95124,Regional Universities West,52422,52422,13825,NA,Aug. 26,Private,Coed,1969,None,Semester,Rural,N/A,50900,Selective,NA,NA,NA,NA,NAIA,NA,NA,3,NA,28,NA,NA
https://www.usnews.com/best-colleges/southeastern-oklahoma-state-3179,2021,Southeastern Oklahoma State University,Durant,OK,74701,95124,Regional Universities West,6750,15390,6958,NA,rolling,Public,Coed,1909,Other,Semester,Rural,$26.9 million +,43600,Selective,NA,NA,NA,NA,NCAA II,NA,NA,12,NA,44,NA,NA
https://www.usnews.com/best-colleges/southwestern-assemblies-of-god-3616,2021,Southwestern Assemblies of God University,Waxahachie,TX,75165,95124,Regional Universities West,19834,19834,7500,NA,rolling,Private,Coed,1927,None,Semester,Suburban,N/A,37900,Less selective,NA,NA,NA,NA,NAIA,NA,NA,1,NA,38,NA,NA
https://www.usnews.com/best-colleges/sul-ross-3625,2021,Sul Ross State University,Alpine,TX,79832,95124,Regional Universities West,8441,20058,9326,2406,rolling,Public,Coed,1917,None,Semester,Rural,$21.4 million,39700,Least selective,81,13:1,15,1849,NCAA III,NA,NA,NA,50,46,54,46
https://www.usnews.com/best-colleges/university-of-houston-downtown-12826,2021,University of Houston--Downtown,Houston,TX,77002,95124,Regional Universities West,8664,21024,14640,1,NA,Public,Coed,1974,None,Semester,Urban,$43.8 million,51300,Less selective,89,19:1,8,13136,N/A,1,1,NA,0,53,61,39
https://www.usnews.com/best-colleges/university-of-houston-victoria-13231,2021,University of Houston--Victoria,Victoria,TX,77901,95124,Regional Universities West,6781,16909,8407,NA,Aug. 1,Public,Coed,1973,None,Semester,City,N/A,50100,Less selective,NA,NA,NA,NA,NAIA,NA,NA,16,NA,46,NA,NA
https://www.usnews.com/best-colleges/university-of-the-southwest-2650,2021,University of the Southwest,Hobbs,NM,88240,95124,Regional Universities West,16200,16200,8570,NA,rolling,Private,Coed,1962,None,Semester,Rural,N/A,46500,Less selective,NA,NA,NA,NA,NAIA,NA,NA,NA,NA,47,NA,NA
https://www.usnews.com/best-colleges/utah-valley-4027,2021,Utah Valley University,Orem,UT,84058,95124,Regional Universities West,5906,16806,41728,1,NA,Public,Coed,1941,None,Semester,City,$39.8 million,48400,Selective,100,24:1,13,41186,NCAA I,NA,NA,9,NA,27,54,46
https://www.usnews.com/best-colleges/wayland-baptist-3663,2021,Wayland Baptist University,Plainview,TX,79072,95124,Regional Universities West,21304,21304,7722,4084,rolling,Private,Coed,1908, Baptist,Semester,Rural,$91.1 million +,49600,Less selective,97,6:1,10,3012,NAIA,NA,NA,3,17,45,50,50
https://www.usnews.com/best-colleges/western-new-mexico-university-2664,2021,Western New Mexico University,Silver City,NM,88062,95124,Regional Universities West,6306,13539,10568,NA,N/A,Public,NA,1893,None,N/A,N/A,N/A,48300,Less selective,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
https://www.usnews.com/best-colleges/butler-university-1788,2021,Butler University,Indianapolis,IN,46208,1,Regional Universities Midwest,43400,43400,14380,5515,rolling,Private,Coed,1855,None,Semester,Suburban,$220.5 million +,49300,More selective,73,11:1,75,4685,NCAA I,23,33,28,70,13,60,40
https://www.usnews.com/best-colleges/john-carroll-university-3050,2021,John Carroll University,University Heights,OH,44118,2,Regional Universities Midwest,44405,44405,12560,3506,rolling,Private,Coed,1886,Roman Catholic,Semester,Suburban,$223.5 million +,49300,More selective,86,13:1,68,3017,NCAA III,9,21,5,52,19,53,47
https://www.usnews.com/best-colleges/calvin-university-2241,2021,Calvin University,Grand Rapids,MI,49546,3,Regional Universities Midwest,37806,37806,10800,3570,Aug. 15,Private,Coed,1876,Christian Reformed Church,4-1-4,Suburban,$176.5 million +,47500,More selective,77,13:1,64,3467,NCAA III,0,0,15,59,13,54,46
https://www.usnews.com/best-colleges/university-of-evansville-1795,2021,University of Evansville,Evansville,IN,47722,4,Regional Universities Midwest,38686,38686,13090,2371,rolling,Private,Coed,1854,United Methodist,Semester,City,$128.8 million +,49600,More selective,71,11:1,55,2124,NCAA I,12,13,NA,55,27,58,42
https://www.usnews.com/best-colleges/bradley-university-1641,2021,Bradley University,Peoria,IL,61625,5,Regional Universities Midwest,35480,35480,11280,5929,rolling,Private,Coed,1897,None,Semester,City,$285.7 million +,55400,More selective,70,12:1,60,4636,NCAA I,8,7,11,64,24,51,49
https://www.usnews.com/best-colleges/xavier-university-3144,2021,Xavier University,Cincinnati,OH,45207,5,Regional Universities Midwest,42460,42460,13310,6993,rolling,Private,Coed,1831,Roman Catholic,Semester,Urban,$199.3 million,50300,Selective,76,11:1,66,5047,NCAA I,NA,NA,NA,46,16,54,46
https://www.usnews.com/best-colleges/truman-state-2495,2021,Truman State University,Kirksville,MO,63501,7,Regional Universities Midwest,8120,15314,9185,5231,rolling,Public,Coed,1867,None,Semester,Rural,$50.6 million,43700,More selective,63,15:1,60,4939,NCAA II,22,21,7,43,23,60,40
https://www.usnews.com/best-colleges/msoe-3868,2021,Milwaukee School of Engineering,Milwaukee,WI,53202,8,Regional Universities Midwest,43575,43575,10125,2746,rolling,Private,Coed,1903,None,Quarter,Urban,$70.5 million +,66400,More selective,62,13:1,46,2566,NCAA III,NA,NA,NA,43,24,74,26
https://www.usnews.com/best-colleges/kettering-university-2262,2021,Kettering University,Flint,MI,48504,9,Regional Universities Midwest,44380,44380,8400,2221,rolling,Private,Coed,1919,None,Semester,Urban,$90.4 million,69400,More selective,73,14:1,8,1799,N/A,8,7,NA,NA,18,79,21
https://www.usnews.com/best-colleges/baldwin-wallace-college-3014,2021,Baldwin Wallace University,Berea,OH,44017,10,Regional Universities Midwest,34504,34504,11946,3504,rolling,Private,Coed,1845,None,Semester,Suburban,$179.5 million +,45600,Selective,73,11:1,51,2964,NCAA III,15,16,18,57,32,54,46
https://www.usnews.com/best-colleges/dominican-university-1750,2021,Dominican University,River Forest,IL,60305,10,Regional Universities Midwest,35420,35420,10865,3029,Aug. 26,Private,Coed,1901,Roman Catholic,Semester,Suburban,$38.1 million +,46900,Selective,64,10:1,51,2151,NCAA III,0,0,NA,23,51,69,31
https://www.usnews.com/best-colleges/north-central-college-1734,2021,North Central College,Naperville,IL,60540,10,Regional Universities Midwest,41180,41180,11782,2888,rolling,Private,Coed,1861,United Methodist,Semester,Suburban,$119.2 million +,47000,More selective,54,13:1,61,2615,NCAA III,0,0,16,48,27,53,47
https://www.usnews.com/best-colleges/augustana-university-3458,2021,Augustana University,Sioux Falls,SD,57197,13,Regional Universities Midwest,35884,35884,8616,2113,rolling,Private,Coed,1860,Evangelical Lutheran Church,4-1-4,City,$89.8 million,43900,More selective,67,11:1,45,1818,NCAA II,0,0,NA,65,14,63,37
https://www.usnews.com/best-colleges/rockhurst-university-2499,2021,Rockhurst University,Kansas City,MO,64110,13,Regional Universities Midwest,39780,39780,9800,2990,rolling,Private,Coed,1910,Roman Catholic,Semester,Urban,$38.5 million,49200,More selective,64,14:1,70,2185,NCAA II,37,40,14,49,21,55,45
https://www.usnews.com/best-colleges/elmhurst-university-1676,2021,Elmhurst University,Elmhurst,IL,60126,15,Regional Universities Midwest,38654,38654,10952,3453,rolling,Private,Coed,1871,United Church of Christ,4-1-4,Suburban,$112.3 million +,48600,Selective,68,13:1,57,2891,NCAA III,8,12,NA,33,35,62,38
https://www.usnews.com/best-colleges/franciscan-university-3036,2021,Franciscan University of Steubenville,Steubenville,OH,43952,15,Regional Universities Midwest,30180,30180,8870,3039,rolling,Private,Coed,1946,Roman Catholic,Semester,Suburban,$63.7 million +,47000,More selective,71,13:1,0,2242,NCAA III,0,0,28,79,11,59,41
https://www.usnews.com/best-colleges/hamline-university-2354,2021,Hamline University,St. Paul,MN,55104,15,Regional Universities Midwest,44230,44230,10810,3404,rolling,Private,Coed,1854,United Methodist,4-1-4,Urban,$95.7 million +,45500,Selective,68,13:1,63,2088,NCAA III,NA,NA,19,34,23,63,37
https://www.usnews.com/best-colleges/indiana-wesleyan-university-marion-1822,2021,Indiana Wesleyan University--Marion,Marion,IN,46953,15,Regional Universities Midwest,28184,28184,9206,3165,rolling,Private,Coed,1920,Wesleyan,Semester,City,$204.5 million,46400,Selective,67,14:1,61,2762,NAIA,NA,NA,20,NA,47,64,36
https://www.usnews.com/best-colleges/nebraska-wesleyan-university-2555,2021,Nebraska Wesleyan University,Lincoln,NE,68504,15,Regional Universities Midwest,36854,36854,10529,2044,Aug. 15,Private,Coed,1887,United Methodist,Semester,City,$58.4 million +,43100,More selective,68,10:1,55,1842,NCAA III,14,22,NA,58,26,59,41
https://www.usnews.com/best-colleges/webster-university-2521,2021,Webster University,St. Louis,MO,63119,15,Regional Universities Midwest,28600,28600,11380,9717,Aug. 1,Private,Coed,1915,None,Semester,Suburban,$129.2 million,44400,Selective,57,NA,38,2377,NCAA III,NA,NA,3,NA,30,57,43
https://www.usnews.com/best-colleges/augsburg-university-2334,2021,Augsburg University,Minneapolis,MN,55454,21,Regional Universities Midwest,41086,41086,10885,3425,Aug. 1,Private,Coed,1869,Evangelical Lutheran Church,Semester,Urban,$50.8 million,50500,Selective,59,12:1,47,2512,NCAA III,NA,NA,9,38,29,57,43
